,Instrument,EXPIR_DATE,PUTCALLIND,STRIKE_PRC,BIDSIZE,BID,ASK,ASKSIZE,TRDPRC_1,HST_CLOSE,HSTCLSDATE,ACVOL_UNS,OPINT_1,OPINTNC,MID_IV,DELTA,GAMMA,THETA,VEGA,RHO
3880,SPXf182666500.U,2026-06-18,CALL,6650,3,545.2,547.6,3,,532.55,2026-01-26,,5300,0,18.5585,0.7114,0.0004,-1.3909,14.8231,17.1843
3881,SPXr182666500.U,2026-06-18,PUT ,6650,32,148.4,149.5,58,,154.7,2026-01-26,,5523,107,18.1812,-0.2851,0.0004,-0.7324,14.7483,-8.3253
3882,SPXf182666600.U,2026-06-18,CALL,6660,3,537.0,540.0,3,,524.7,2026-01-26,,1,0,18.4707,0.7076,0.0004,-1.3904,14.9128,17.1138
3883,SPXr182666600.U,2026-06-18,PUT ,6660,50,150.3,151.4,56,,156.7,2026-01-26,,64,0,18.0859,-0.2887,0.0004,-0.7301,14.8371,-8.4307
3884,SPXf182666700.U,2026-06-18,CALL,6670,3,529.1,532.1,3,,516.9,2026-01-26,,21,0,18.381,0.7039,0.0004,-1.3897,15.0015,17.0423
3885,SPXr182666700.U,2026-06-18,PUT ,6670,27,152.3,153.4,56,,158.7,2026-01-26,,34,0,18.0072,-0.2927,0.0004,-0.7295,14.9323,-8.5473
3886,SPXf182666750.U,2026-06-18,CALL,6675,3,525.2,528.2,3,,513.0,2026-01-26,,1203,0,18.3387,0.7019,0.0004,-1.3894,15.0461,17.0053
3887,SPXr182666750.U,2026-06-18,PUT ,6675,29,153.3,154.4,56,,159.75,2026-01-26,,4595,7,17.9641,-0.2946,0.0004,-0.7287,14.978,-8.6039
3888,SPXf182666800.U,2026-06-18,CALL,6680,3,521.3,524.2,3,,509.15,2026-01-26,,5,0,18.2926,0.7,0.0004,-1.3889,15.0899,16.9689
3889,SPXr182666800.U,2026-06-18,PUT ,6680,27,154.3,155.4,56,,160.8,2026-01-26,,30,2,17.9205,-0.2966,0.0004,-0.7278,15.0234,-8.6608
3890,SPXf182666900.U,2026-06-18,CALL,6690,3,513.5,516.4,3,,501.4,2026-01-26,,6,0,18.2055,0.6961,0.0004,-1.388,15.1778,16.8937
3891,SPXr182666900.U,2026-06-18,PUT ,6690,46,156.3,157.4,46,,162.9,2026-01-26,,78,15,17.835,-0.3006,0.0004,-0.7261,15.1141,-8.7761
3892,SPXf182667000.U,2026-06-18,CALL,6700,3,506.1,508.4,3,,493.7,2026-01-26,,6096,-1,18.1229,0.6922,0.0004,-1.3873,15.2658,16.8157
3893,SPXr182667000.U,2026-06-18,PUT ,6700,47,158.3,159.5,55,,165.0,2026-01-26,,11330,444,17.7387,-0.3044,0.0005,-0.7232,15.2004,-8.8874
3894,SPXf182667100.U,2026-06-18,CALL,6710,3,498.0,500.9,3,,486.05,2026-01-26,,1,0,18.0316,0.6882,0.0005,-1.3859,15.3515,16.7384
3895,SPXr182667100.U,2026-06-18,PUT ,6710,45,160.5,161.6,44,,167.2,2026-01-26,,213,0,17.6644,-0.3086,0.0005,-0.7223,15.2932,-9.0117
3896,SPXf182667200.U,2026-06-18,CALL,6720,3,490.3,493.2,3,,478.35,2026-01-26,,5,0,17.9449,0.6841,0.0005,-1.3847,15.4371,16.6584
3897,SPXr182667200.U,2026-06-18,PUT ,6720,44,162.6,163.8,55,,169.45,2026-01-26,,122,0,17.5706,-0.3126,0.0005,-0.7192,15.3784,-9.1269
3898,SPXf182667250.U,2026-06-18,CALL,6725,3,486.4,489.3,3,,474.5,2026-01-26,,961,0,17.8974,0.6821,0.0005,-1.3838,15.479,16.6188
3899,SPXr182667250.U,2026-06-18,PUT ,6725,46,163.6,164.8,43,,170.6,2026-01-26,,3392,0,17.5223,-0.3146,0.0005,-0.7177,15.4214,-9.1862
3900,SPXf182667300.U,2026-06-18,CALL,6730,3,482.6,485.5,3,,470.7,2026-01-26,,1,0,17.856,0.68,0.0005,-1.3832,15.5215,16.5773
3901,SPXr182667300.U,2026-06-18,PUT ,6730,39,164.8,165.9,42,,171.7,2026-01-26,,46,0,17.4833,-0.3167,0.0005,-0.7168,15.4656,-9.2483
3902,SPXf182667400.U,2026-06-18,CALL,6740,3,475.0,477.8,3,,463.25,2026-01-26,,1,0,17.7681,0.6759,0.0005,-1.3816,15.6051,16.4943
3903,SPXr182667400.U,2026-06-18,PUT ,6740,39,167.0,168.1,42,,174.0,2026-01-26,,77,0,17.3971,-0.321,0.0005,-0.7143,15.5519,-9.3716
3904,SPXf182667500.U,2026-06-18,CALL,6750,3,467.8,470.0,3,,455.7,2026-01-26,,8173,0,17.6877,0.6716,0.0005,-1.3802,15.6886,16.4079
3905,SPXr182667500.U,2026-06-18,PUT ,6750,43,169.2,170.4,54,,176.3,2026-01-26,,8040,0,17.3201,-0.3254,0.0005,-0.7127,15.64,-9.5018
3906,SPXf182667600.U,2026-06-18,CALL,6760,3,459.9,462.7,3,,448.2,2026-01-26,,0,0,17.5987,0.6674,0.0005,-1.3782,15.7699,16.3219
3907,SPXr182667600.U,2026-06-18,PUT ,6760,39,171.5,172.7,54,,178.65,2026-01-26,,37,0,17.2275,-0.3296,0.0005,-0.709,15.7218,-9.624
3908,SPXf182667700.U,2026-06-18,CALL,6770,3,452.3,455.1,3,,440.75,2026-01-26,,0,0,17.5075,0.6631,0.0005,-1.3759,15.8498,16.2348
3909,SPXr182667700.U,2026-06-18,PUT ,6770,38,173.8,175.0,42,,181.0,2026-01-26,,29,0,17.1409,-0.334,0.0005,-0.706,15.8047,-9.7524
3910,SPXf182667750.U,2026-06-18,CALL,6775,3,448.6,451.4,3,,437.4,2026-01-26,,900,-2,17.4674,0.6609,0.0005,-1.375,15.89,16.1893
3911,SPXr182667750.U,2026-06-18,PUT ,6775,23,175.0,176.1,41,,182.2,2026-01-26,,2020,0,17.0968,-0.3362,0.0005,-0.7044,15.8457,-9.817
3912,SPXf182667800.U,2026-06-18,CALL,6780,3,444.9,447.6,3,,433.35,2026-01-26,,7,0,17.4235,0.6587,0.0005,-1.3739,15.9294,16.1443
3913,SPXr182667800.U,2026-06-18,PUT ,6780,23,176.2,177.3,41,,183.45,2026-01-26,,98,1,17.0552,-0.3385,0.0005,-0.7029,15.8866,-9.8827
3914,SPXf182667900.U,2026-06-18,CALL,6790,3,437.4,440.2,3,,425.95,2026-01-26,,2,0,17.3373,0.6542,0.0005,-1.3716,16.0074,16.0526
3915,SPXr182667900.U,2026-06-18,PUT ,6790,41,178.5,179.7,41,,185.9,2026-01-26,,39,0,16.975,-0.3431,0.0005,-0.7005,15.9691,-10.019
3916,SPXf182668000.U,2026-06-18,CALL,6800,3,430.3,432.5,3,,418.7,2026-01-26,,10048,-7,17.2518,0.6497,0.0005,-1.3691,16.0841,15.959
3917,SPXr182668000.U,2026-06-18,PUT ,6800,21,181.1,182.1,39,182.0,188.45,2026-01-26,2,11710,158,16.8861,-0.3476,0.0005,-0.6963,16.0465,-10.1492
3918,SPXf182668100.U,2026-06-18,CALL,6810,3,422.7,425.4,3,,411.4,2026-01-26,,14,0,17.167,0.6451,0.0005,-1.3665,16.1594,15.8636
3919,SPXr182668100.U,2026-06-18,PUT ,6810,38,183.4,184.6,39,,191.0,2026-01-26,,32,0,16.801,-0.3523,0.0005,-0.6932,16.1255,-10.2879
3920,SPXf182668200.U,2026-06-18,CALL,6820,13,416.1,417.7,10,,404.2,2026-01-26,,4,0,17.0922,0.6404,0.0005,-1.3643,16.2341,15.7642
3921,SPXr182668200.U,2026-06-18,PUT ,6820,37,185.9,187.1,38,,193.6,2026-01-26,,37,1,16.7182,-0.357,0.0005,-0.6896,16.2018,-10.4261
3922,SPXf182668250.U,2026-06-18,CALL,6825,13,412.4,414.1,13,,400.55,2026-01-26,,1839,0,17.0493,0.6381,0.0005,-1.3628,16.2703,15.7151
3923,SPXr182668250.U,2026-06-18,PUT ,6825,39,187.1,188.4,38,,194.9,2026-01-26,,2070,9,16.6668,-0.3593,0.0005,-0.6866,16.2372,-10.4906
3924,SPXf182668300.U,2026-06-18,CALL,6830,13,408.7,410.5,13,,396.95,2026-01-26,,7,0,17.0057,0.6358,0.0005,-1.3612,16.3061,15.6657
3925,SPXr182668300.U,2026-06-18,PUT ,6830,20,188.5,189.7,38,,196.2,2026-01-26,,137,0,16.6285,-0.3617,0.0005,-0.6848,16.2746,-10.5615
3926,SPXf182668400.U,2026-06-18,CALL,6840,13,401.6,403.2,13,,389.8,2026-01-26,,0,0,16.9283,0.6308,0.0005,-1.3575,16.3782,15.5606
3927,SPXr182668400.U,2026-06-18,PUT ,6840,21,191.1,192.2,36,,198.9,2026-01-26,,20,0,16.5481,-0.3666,0.0005,-0.6814,16.349,-10.7068
3928,SPXf182668500.U,2026-06-18,CALL,6850,14,394.4,395.9,15,,382.7,2026-01-26,,7478,0,16.8398,0.6261,0.0005,-1.354,16.4466,15.4589
3929,SPXr182668500.U,2026-06-18,PUT ,6850,24,193.7,194.9,37,,201.65,2026-01-26,,8408,-10,16.4609,-0.3715,0.0005,-0.677,16.4198,-10.8495
3930,SPXf182668600.U,2026-06-18,CALL,6860,14,387.2,388.8,14,,375.6,2026-01-26,,1,0,16.7498,0.6214,0.0005,-1.3511,16.512,15.3587
3931,SPXr182668600.U,2026-06-18,PUT ,6860,37,196.3,197.6,37,,204.4,2026-01-26,,156,0,16.37,-0.3763,0.0005,-0.6715,16.4874,-10.9903
3932,SPXf182668700.U,2026-06-18,CALL,6870,14,380.1,381.7,14,,368.6,2026-01-26,,44,0,16.6656,0.6164,0.0005,-1.3474,16.577,15.2526
3933,SPXr182668700.U,2026-06-18,PUT ,6870,23,199.1,200.3,37,,207.2,2026-01-26,,174,0,16.2909,-0.3815,0.0005,-0.6677,16.5559,-11.1415
3934,SPXf182668750.U,2026-06-18,CALL,6875,16,376.6,378.2,16,,365.1,2026-01-26,,997,1,16.6255,0.6139,0.0005,-1.3456,16.6088,15.1985
3935,SPXr182668750.U,2026-06-18,PUT ,6875,38,200.4,201.7,37,,208.65,2026-01-26,,1971,0,16.2427,-0.3839,0.0005,-0.6644,16.5874,-11.2114
3936,SPXf182668800.U,2026-06-18,CALL,6880,16,373.0,374.6,16,,361.6,2026-01-26,,6,0,16.5787,0.6114,0.0005,-1.3433,16.6398,15.1451
3937,SPXr182668800.U,2026-06-18,PUT ,6880,19,201.9,203.0,30,,210.05,2026-01-26,,155,20,16.208,-0.3866,0.0005,-0.6628,16.621,-11.2907
3938,SPXf182668900.U,2026-06-18,CALL,6890,16,366.0,367.6,16,,354.7,2026-01-26,,10,0,16.4953,0.6064,0.0005,-1.3393,16.7007,15.0352
3939,SPXr182668900.U,2026-06-18,PUT ,6890,44,204.6,205.9,33,,213.0,2026-01-26,,45,3,16.1224,-0.3917,0.0005,-0.6577,16.6838,-11.4414
3940,SPXf182669000.U,2026-06-18,CALL,6900,16,359.0,360.5,17,,347.8,2026-01-26,,12639,-466,16.4062,0.6013,0.0005,-1.3347,16.7592,14.9244
3941,SPXr182669000.U,2026-06-18,PUT ,6900,19,207.6,208.7,30,209.8,216.0,2026-01-26,100,13707,270,16.0334,-0.3968,0.0006,-0.6515,16.7434,-11.5901
3942,SPXf182669100.U,2026-06-18,CALL,6910,16,352.1,353.7,16,,341.0,2026-01-26,,8,0,16.3264,0.5961,0.0005,-1.3304,16.8157,14.8102
3943,SPXr182669100.U,2026-06-18,PUT ,6910,36,210.4,211.6,30,,218.95,2026-01-26,,512,-8,15.9552,-0.4022,0.0006,-0.6468,16.8027,-11.7492
3944,SPXf182669200.U,2026-06-18,CALL,6920,16,345.3,346.8,16,,334.25,2026-01-26,,85,0,16.2439,0.5909,0.0006,-1.3258,16.8697,14.6946
3945,SPXr182669200.U,2026-06-18,PUT ,6920,20,213.5,214.6,30,,222.05,2026-01-26,,380,3,15.8733,-0.4076,0.0006,-0.6412,16.8586,-11.9062
3946,SPXf182669250.U,2026-06-18,CALL,6925,16,341.8,343.4,16,,330.9,2026-01-26,,957,0,16.2001,0.5882,0.0006,-1.3232,16.8957,14.6365
3947,SPXr182669250.U,2026-06-18,PUT ,6925,42,214.8,216.1,30,,223.65,2026-01-26,,2385,16,15.8314,-0.4103,0.0006,-0.6383,16.8855,-11.9853
3948,SPXf182669300.U,2026-06-18,CALL,6930,16,338.4,340.0,16,,327.5,2026-01-26,,173,0,16.1661,0.5854,0.0006,-1.3202,16.922,14.5733
3949,SPXr182669300.U,2026-06-18,PUT ,6930,22,216.4,217.6,30,,225.2,2026-01-26,,182,0,15.7887,-0.413,0.0006,-0.6352,16.9117,-12.0648
3950,SPXf182669400.U,2026-06-18,CALL,6940,16,331.7,333.2,16,,320.9,2026-01-26,,22,0,16.0764,0.5802,0.0006,-1.3157,16.9701,14.4583
3951,SPXr182669400.U,2026-06-18,PUT ,6940,22,219.5,220.7,30,,228.35,2026-01-26,,213,4,15.7071,-0.4185,0.0006,-0.6291,16.9623,-12.2257
3952,SPXf182669500.U,2026-06-18,CALL,6950,16,324.9,326.4,12,,314.3,2026-01-26,,5927,-5,15.9885,0.5748,0.0006,-1.3101,17.0163,14.3378
3953,SPXr182669500.U,2026-06-18,PUT ,6950,29,222.6,223.8,29,225.4,231.65,2026-01-26,1,5093,-122,15.6226,-0.424,0.0006,-0.6227,17.0099,-12.3882
3954,SPXf182669600.U,2026-06-18,CALL,6960,17,318.3,319.8,17,,307.7,2026-01-26,,371,0,15.9167,0.5691,0.0006,-1.3042,17.0603,14.2102
3955,SPXr182669600.U,2026-06-18,PUT ,6960,20,225.9,227.0,29,,234.9,2026-01-26,,494,-3,15.5411,-0.4296,0.0006,-0.6161,17.0548,-12.5531
3956,SPXf182669700.U,2026-06-18,CALL,6970,20,311.7,313.2,17,,301.2,2026-01-26,,72,-3,15.8346,0.5636,0.0006,-1.2985,17.1008,14.0853
3957,SPXr182669700.U,2026-06-18,PUT ,6970,21,229.1,230.3,29,,238.25,2026-01-26,,68,0,15.4566,-0.4353,0.0006,-0.6092,17.0965,-12.7195
3958,SPXf182669750.U,2026-06-18,CALL,6975,20,308.4,309.9,17,,298.0,2026-01-26,,1484,0,15.7925,0.5608,0.0006,-1.2954,17.1199,14.0222
3959,SPXr182669750.U,2026-06-18,PUT ,6975,47,230.6,231.9,29,,240.0,2026-01-26,,976,0,15.4191,-0.4381,0.0006,-0.6059,17.1163,-12.804
3960,SPXf182669800.U,2026-06-18,CALL,6980,20,305.1,306.7,17,,294.8,2026-01-26,,27,0,15.7525,0.558,0.0006,-1.2925,17.1383,13.9585
3961,SPXr182669800.U,2026-06-18,PUT ,6980,21,232.4,233.6,29,,241.65,2026-01-26,,68,0,15.3749,-0.441,0.0006,-0.6022,17.1352,-12.8883
3962,SPXf182669900.U,2026-06-18,CALL,6990,20,298.6,300.2,17,,288.4,2026-01-26,,83,0,15.6704,0.5523,0.0006,-1.2863,17.1726,13.8299
3963,SPXr182669900.U,2026-06-18,PUT ,6990,21,235.7,236.9,29,,245.1,2026-01-26,,131,0,15.2931,-0.4468,0.0006,-0.5949,17.1706,-13.059
3964,SPXf182670000.U,2026-06-18,CALL,7000,20,292.3,293.8,17,,282.1,2026-01-26,,52549,-178,15.587,0.5467,0.0006,-1.2806,17.2036,13.703
3965,SPXr182670000.U,2026-06-18,PUT ,7000,31,239.1,240.3,28,,248.7,2026-01-26,,46572,-9,15.214,-0.4527,0.0006,-0.5875,17.2027,-13.2318
3966,SPXf182670100.U,2026-06-18,CALL,7010,23,286.0,287.4,22,,275.9,2026-01-26,,306,0,15.5202,0.5408,0.0006,-1.2739,17.2315,13.5661
3967,SPXr182670100.U,2026-06-18,PUT ,7010,20,242.6,243.8,27,,252.25,2026-01-26,,285,0,15.1347,-0.4586,0.0006,-0.5799,17.2312,-13.4066
3968,SPXf182670200.U,2026-06-18,CALL,7020,20,279.7,281.1,22,,269.7,2026-01-26,,118,-1,15.4404,0.5349,0.0006,-1.2671,17.2559,13.4318
3969,SPXr182670200.U,2026-06-18,PUT ,7020,14,246.2,247.3,27,,255.9,2026-01-26,,128,0,15.0522,-0.4646,0.0006,-0.5718,17.2561,-13.5831
3970,SPXf182670250.U,2026-06-18,CALL,7025,20,276.6,278.0,22,,266.6,2026-01-26,,957,0,15.4022,0.532,0.0006,-1.2637,17.2667,13.3639
3971,SPXr182670250.U,2026-06-18,PUT ,7025,20,248.0,249.1,27,,257.75,2026-01-26,,611,0,15.0126,-0.4676,0.0006,-0.5678,17.2672,-13.6721
3972,SPXf182670300.U,2026-06-18,CALL,7030,17,273.5,274.8,19,,263.55,2026-01-26,,99,0,15.3633,0.529,0.0006,-1.2602,17.2766,13.2956
3973,SPXr182670300.U,2026-06-18,PUT ,7030,14,249.8,250.9,27,,259.6,2026-01-26,,188,-3,14.9722,-0.4707,0.0006,-0.5637,17.2774,-13.7616
3974,SPXf182670400.U,2026-06-18,CALL,7040,20,267.3,268.7,22,,257.5,2026-01-26,,160,0,15.2829,0.5231,0.0006,-1.2528,17.2938,13.1578
3975,SPXr182670400.U,2026-06-18,PUT ,7040,20,253.4,254.6,27,,263.4,2026-01-26,,146,0,14.8947,-0.4768,0.0006,-0.5554,17.2947,-13.9422
3976,SPXf182670500.U,2026-06-18,CALL,7050,20,261.2,262.5,19,,251.5,2026-01-26,,3146,0,15.1994,0.517,0.0006,-1.245,17.3071,13.0183
3977,SPXr182670500.U,2026-06-18,PUT ,7050,18,257.2,258.3,27,,267.3,2026-01-26,,5034,80,14.811,-0.483,0.0006,-0.5464,17.3081,-14.1244
3978,SPXf182670600.U,2026-06-18,CALL,7060,36,255.1,256.5,26,,245.6,2026-01-26,,60,17,15.1212,0.511,0.0006,-1.2373,17.3166,12.8768
3979,SPXr182670600.U,2026-06-18,PUT ,7060,31,260.9,262.1,27,,271.2,2026-01-26,,47,0,14.7356,-0.4892,0.0006,-0.5377,17.3174,-14.3088
3980,SPXf182670700.U,2026-06-18,CALL,7070,36,249.2,250.5,26,,239.75,2026-01-26,,49,14,15.0484,0.5048,0.0006,-1.2296,17.322,12.7335
3981,SPXr182670700.U,2026-06-18,PUT ,7070,14,264.8,266.0,27,,275.25,2026-01-26,,55,0,14.6513,-0.4954,0.0006,-0.5276,17.3229,-14.4912
3982,SPXf182670750.U,2026-06-18,CALL,7075,37,246.2,247.5,26,,236.8,2026-01-26,,1082,0,15.0049,0.5017,0.0006,-1.2252,17.3232,12.6612
3983,SPXr182670750.U,2026-06-18,PUT ,7075,20,266.8,267.9,27,,277.2,2026-01-26,,500,0,14.6174,-0.4987,0.0006,-0.5239,17.3233,-14.5887
3984,SPXf182670800.U,2026-06-18,CALL,7080,37,243.3,244.6,27,,233.95,2026-01-26,,57,0,14.9693,0.4986,0.0006,-1.2213,17.3233,12.5885
3985,SPXr182670800.U,2026-06-18,PUT ,7080,31,268.7,269.9,27,,279.2,2026-01-26,,41,0,14.5801,-0.5019,0.0006,-0.5193,17.3232,-14.6829
3986,SPXf182670900.U,2026-06-18,CALL,7090,37,237.4,238.8,30,,228.25,2026-01-26,,17,0,14.8926,0.4924,0.0006,-1.2129,17.3205,12.4418
3987,SPXr182670900.U,2026-06-18,PUT ,7090,24,272.7,273.9,26,,283.35,2026-01-26,,7,0,14.5029,-0.5083,0.0006,-0.5097,17.3194,-14.8726
3988,SPXf182671000.U,2026-06-18,CALL,7100,44,231.6,233.0,26,,222.55,2026-01-26,,10888,20,14.8181,0.4861,0.0006,-1.2043,17.3133,12.2935
3989,SPXr182671000.U,2026-06-18,PUT ,7100,10,276.8,278.0,19,,287.6,2026-01-26,,2969,-8,14.4221,-0.5148,0.0006,-0.4995,17.3111,-15.0643
3990,SPXf182671100.U,2026-06-18,CALL,7110,39,225.9,227.3,27,,217.05,2026-01-26,,151,11,14.7313,0.4799,0.0006,-1.1956,17.3024,12.1468
3991,SPXr182671100.U,2026-06-18,PUT ,7110,16,280.9,282.1,19,,291.85,2026-01-26,,10,1,14.3463,-0.5213,0.0006,-0.4895,17.2981,-15.2575
3992,SPXf182671200.U,2026-06-18,CALL,7120,33,220.3,221.6,27,,211.55,2026-01-26,,42,0,14.6645,0.4734,0.0006,-1.1861,17.2855,11.9919
3993,SPXr182671200.U,2026-06-18,PUT ,7120,11,285.1,286.3,19,,296.15,2026-01-26,,15,-1,14.2727,-0.5278,0.0006,-0.4793,17.2804,-15.4524
3994,SPXf182671250.U,2026-06-18,CALL,7125,35,217.6,218.9,30,,208.85,2026-01-26,,526,0,14.6354,0.4702,0.0006,-1.1819,17.2758,11.916
3995,SPXr182671250.U,2026-06-18,PUT ,7125,25,287.2,288.5,19,,298.4,2026-01-26,,751,0,14.2331,-0.5311,0.0006,-0.4739,17.2696,-15.5506
3996,SPXf182671300.U,2026-06-18,CALL,7130,36,214.8,216.1,27,,206.15,2026-01-26,,108,0,14.5939,0.4669,0.0006,-1.177,17.2647,11.839
3997,SPXr182671300.U,2026-06-18,PUT ,7130,16,289.4,290.6,19,,300.6,2026-01-26,,24,0,14.1954,-0.5345,0.0006,-0.4685,17.2577,-15.6491
3998,SPXf182671400.U,2026-06-18,CALL,7140,36,209.3,210.6,27,,200.75,2026-01-26,,44,0,14.5196,0.4604,0.0006,-1.1673,17.2392,11.6844
3999,SPXr182671400.U,2026-06-18,PUT ,7140,25,293.7,295.0,19,,305.1,2026-01-26,,42,4,14.1201,-0.5411,0.0006,-0.4577,17.2299,-15.8474
4000,SPXf182671500.U,2026-06-18,CALL,7150,37,203.9,205.2,28,,195.5,2026-01-26,,4616,-26,14.4388,0.454,0.0006,-1.1579,17.2099,11.5315
4001,SPXr182671500.U,2026-06-18,PUT ,7150,12,298.2,299.4,19,,309.65,2026-01-26,,1320,-163,14.0468,-0.5479,0.0006,-0.4466,17.1971,-16.0471
4002,SPXf182671600.U,2026-06-18,CALL,7160,38,198.6,199.9,28,,190.35,2026-01-26,,42,5,14.3774,0.4474,0.0006,-1.1477,17.1738,11.3713
4003,SPXr182671600.U,2026-06-18,PUT ,7160,11,302.7,303.9,17,,314.3,2026-01-26,,12,0,13.9679,-0.5545,0.0007,-0.4343,17.1603,-16.245
4004,SPXf182671700.U,2026-06-18,CALL,7170,35,193.3,194.6,29,,185.25,2026-01-26,,108,0,14.3035,0.4408,0.0006,-1.1373,17.1336,11.2124
4005,SPXr182671700.U,2026-06-18,PUT ,7170,11,307.3,308.5,17,,319.05,2026-01-26,,7,0,13.8956,-0.5613,0.0007,-0.4228,17.117,-16.4477
4006,SPXf182671750.U,2026-06-18,CALL,7175,43,190.7,192.0,29,,182.7,2026-01-26,,564,0,14.2596,0.4375,0.0006,-1.1324,17.1127,11.1353
4007,SPXr182671750.U,2026-06-18,PUT ,7175,24,309.6,310.9,17,,321.45,2026-01-26,,426,0,13.861,-0.5647,0.0007,-0.417,17.0934,-16.5494
4008,SPXf182671800.U,2026-06-18,CALL,7180,39,188.2,189.4,29,,180.2,2026-01-26,,59,0,14.2262,0.4342,0.0006,-1.1272,17.0896,11.0554
4009,SPXr182671800.U,2026-06-18,PUT ,7180,15,311.9,313.2,17,,323.85,2026-01-26,,0,0,13.8223,-0.5682,0.0007,-0.4109,17.0683,-16.6519
4010,SPXf182671900.U,2026-06-18,CALL,7190,43,183.0,184.4,32,,175.25,2026-01-26,,17,0,14.1677,0.4275,0.0006,-1.1165,17.0383,10.892
4011,SPXr182671900.U,2026-06-18,PUT ,7190,9,316.7,318.0,17,,328.75,2026-01-26,,8,0,13.7538,-0.575,0.0007,-0.3991,17.0143,-16.8568
4012,SPXf182672000.U,2026-06-18,CALL,7200,39,178.1,179.3,29,,170.4,2026-01-26,,8165,80,14.0886,0.4209,0.0006,-1.1057,16.9839,10.7321
4013,SPXr182672000.U,2026-06-18,PUT ,7200,22,321.5,322.8,17,,333.75,2026-01-26,,3627,171,13.6886,-0.582,0.0007,-0.3879,16.9533,-17.0664
4014,SPXf182672100.U,2026-06-18,CALL,7210,37,173.1,174.4,30,,165.6,2026-01-26,,42,0,14.0197,0.4141,0.0006,-1.0946,16.9232,10.5686
4015,SPXr182672100.U,2026-06-18,PUT ,7210,13,326.4,327.7,16,,338.8,2026-01-26,,23,0,13.6105,-0.5889,0.0007,-0.3742,16.8892,-17.2715
4016,SPXf182672200.U,2026-06-18,CALL,7220,39,168.3,169.6,33,,160.95,2026-01-26,,47,-1,13.9669,0.4074,0.0006,-1.0835,16.8566,10.4031
4017,SPXr182672200.U,2026-06-18,PUT ,7220,13,331.4,332.7,16,,343.95,2026-01-26,,13,0,13.5415,-0.5959,0.0007,-0.3615,16.8182,-17.4802
4018,SPXf182672250.U,2026-06-18,CALL,7225,47,165.9,167.2,30,,158.6,2026-01-26,,1609,17,13.9223,0.404,0.0006,-1.0778,16.8225,10.3224
4019,SPXr182672250.U,2026-06-18,PUT ,7225,14,333.9,335.2,11,,346.55,2026-01-26,,138,0,13.5125,-0.5994,0.0007,-0.3562,16.7791,-17.5878
4020,SPXf182672300.U,2026-06-18,CALL,7230,43,163.5,164.8,30,,156.3,2026-01-26,,120,2,13.8878,0.4006,0.0006,-1.0719,16.7861,10.2395
4021,SPXr182672300.U,2026-06-18,PUT ,7230,9,336.5,337.8,16,,349.15,2026-01-26,,10,0,13.4742,-0.6028,0.0007,-0.3487,16.7417,-17.6897
4022,SPXf182672400.U,2026-06-18,CALL,7240,43,158.9,160.1,30,,151.75,2026-01-26,,18,0,13.8246,0.3939,0.0006,-1.0604,16.7097,10.0741
4023,SPXr182672400.U,2026-06-18,PUT ,7240,22,341.6,342.9,11,,354.45,2026-01-26,,14,0,13.4027,-0.6099,0.0007,-0.3353,16.6588,-17.9011
4024,SPXf182672500.U,2026-06-18,CALL,7250,44,154.3,155.4,25,,147.25,2026-01-26,,5967,-1,13.7574,0.3871,0.0006,-1.0484,16.6275,9.9069
4025,SPXr182672500.U,2026-06-18,PUT ,7250,23,346.8,348.2,11,,359.85,2026-01-26,,1275,0,13.3358,-0.6169,0.0007,-0.322,16.5705,-18.1125
4026,SPXf182672600.U,2026-06-18,CALL,7260,42,149.8,151.0,33,,142.9,2026-01-26,,39,1,13.698,0.3803,0.0006,-1.0366,16.5407,9.7407
4027,SPXr182672600.U,2026-06-18,PUT ,7260,13,352.2,353.5,11,,365.35,2026-01-26,,10,0,13.2707,-0.624,0.0007,-0.3085,16.4766,-18.3243
4028,SPXf182672700.U,2026-06-18,CALL,7270,54,145.3,146.6,33,,138.65,2026-01-26,,535,0,13.6344,0.3735,0.0006,-1.0243,16.4479,9.5729
4029,SPXr182672700.U,2026-06-18,PUT ,7270,14,357.6,359.0,14,,370.9,2026-01-26,,9,0,13.2072,-0.631,0.0007,-0.295,16.377,-18.5365
4030,SPXf182672750.U,2026-06-18,CALL,7275,49,143.2,144.4,33,,136.55,2026-01-26,,351,0,13.6056,0.3701,0.0006,-1.0183,16.3999,9.4894
4031,SPXr182672750.U,2026-06-18,PUT ,7275,14,360.3,361.7,10,,373.75,2026-01-26,,118,0,13.1754,-0.6345,0.0007,-0.2881,16.325,-18.6429
4032,SPXf182672800.U,2026-06-18,CALL,7280,53,141.0,142.2,33,,134.5,2026-01-26,,20,0,13.5727,0.3667,0.0006,-1.0119,16.3499,9.4048
4033,SPXr182672800.U,2026-06-18,PUT ,7280,6,363.1,364.5,14,,376.55,2026-01-26,,3,0,13.1424,-0.638,0.0007,-0.281,16.2713,-18.7498
4034,SPXf182672900.U,2026-06-18,CALL,7290,45,136.8,138.0,34,,130.4,2026-01-26,,45,0,13.5159,0.3599,0.0006,-0.9996,16.2472,9.2375
4035,SPXr182672900.U,2026-06-18,PUT ,7290,13,368.7,370.1,13,,382.4,2026-01-26,,2,0,13.0793,-0.6451,0.0007,-0.267,16.1599,-18.9632
